zoning_building_id,zoning_id,building_type_id,zoning_name,building_type_name,can_develop,conditional_use,cost_in_city,cost_in_ugb,cost_outside_ugb,probability,cost_notes,max_building_area,notes
1577,35,4900,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Misc. Commercial,True,False,0.0,0.0,-99999.99,1,,,
1578,35,5100,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Light Industrial / Warehousing,False,False,-99999.99,-99999.99,-99999.99,0,,,
1579,35,5200,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Heavy Industrial,False,False,-99999.99,-99999.99,-99999.99,0,,,
1580,35,6110,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Preschool / Kindergarden,False,False,-99999.99,-99999.99,-99999.99,0,,,
1581,35,6120,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Elementary School,False,False,-99999.99,-99999.99,-99999.99,0,,,
1582,35,6130,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Middle School,False,False,-99999.99,-99999.99,-99999.99,0,,,
1583,35,6140,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,K-8 School,False,False,-99999.99,-99999.99,-99999.99,0,,,
1584,35,6150,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,K-12 School,False,False,-99999.99,-99999.99,-99999.99,0,,,
1585,35,6160,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,High School,False,False,-99999.99,-99999.99,-99999.99,0,,,
1586,35,6170,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,College / University,False,False,-99999.99,-99999.99,-99999.99,0,,,
1587,35,6210,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Medical Lab,False,False,-99999.99,-99999.99,-99999.99,0,,,
1588,35,6220,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Clinic,True,False,0.0,0.0,-99999.99,1,,10000.0,
1589,35,6230,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Hospital,True,False,0.0,0.0,-99999.99,1,,10000.0,
1590,35,6300,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Parking Structure,False,False,-99999.99,-99999.99,-99999.99,0,,,
1591,35,6400,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,TCU,False,False,-99999.99,-99999.99,-99999.99,0,,,
1592,35,6500,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Cultural / Civic / Recreation,True,False,0.0,0.0,-99999.99,1,,,
1593,35,6600,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Government,True,False,0.0,0.0,-99999.99,1,,,
1594,35,7100,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,College Dormitory,False,False,-99999.99,-99999.99,-99999.99,0,,,
1595,35,7200,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Nursing Home,False,False,-99999.99,-99999.99,-99999.99,0,,,
1596,35,7300,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Military Housing,False,False,-99999.99,-99999.99,-99999.99,0,,,
1597,35,7900,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Misc. Group Quarters,False,False,-99999.99,-99999.99,-99999.99,0,,,
1598,35,8000,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Agriculture / Timber / Mining,False,False,-99999.99,-99999.99,-99999.99,0,,,
1599,35,9000,EUG -- BLAIR BLVD HISTORIC COMMERCIAL SPECIAL AREA/NEIGHBORHOOD COMMERCIAL -- S-HB/NC,Other,False,False,-99999.99,-99999.99,-99999.99,0,,,
1600,36,1110,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Single-family Detached,False,False,-99999.99,-99999.99,-99999.99,0,,,
1601,36,1121,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Townhome or Rowhouse,False,False,-99999.99,-99999.99,-99999.99,0,,,
1602,36,1122,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Duplex,False,False,-99999.99,-99999.99,-99999.99,0,,,
1603,36,1130,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Mobile Homes,False,False,-99999.99,-99999.99,-99999.99,0,,,
1604,36,1210,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Multifamily - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
1605,36,1220,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Multifamily - Large Building,True,False,0.0,0.0,-99999.99,1,,,
1606,36,2111,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Mixed Use - Retail + Residential - Small Building,True,False,0.0,0.0,-99999.99,1,,,
1607,36,2112,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Mixed Use - Retail + Residential - Large Building,True,False,0.0,0.0,-99999.99,1,,,
1608,36,2121,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Mixed Use - Office + Residential - Small Building,True,False,0.0,0.0,-99999.99,1,,,
1609,36,2122,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Mixed Use - Office + Residential - Large Building,True,False,0.0,0.0,-99999.99,1,,,
1610,36,2131,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Mixed Use - Services + Residential - Small Building,True,False,0.0,0.0,-99999.99,1,,,
1611,36,2132,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Mixed Use - Services + Residential - Large Building,True,False,0.0,0.0,-99999.99,1,,,
1612,36,2140,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Mixed Use - Non-Residential,True,False,0.0,0.0,-99999.99,1,,,
1613,36,3100,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Hotel,True,False,0.0,0.0,-99999.99,1,,,
1614,36,3200,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Resort,True,False,0.0,0.0,-99999.99,1,,,
1615,36,4100,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Office,True,False,0.0,0.0,-99999.99,1,,,
1616,36,4210,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Grocery Store,True,False,0.0,0.0,-99999.99,1,,,
1617,36,4220,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Eating and Drinking,True,False,0.0,0.0,-99999.99,1,,,
1618,36,4230,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Neighborhood Retail,True,False,0.0,0.0,-99999.99,1,,,
1619,36,4240,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Strip Shopping Mall,True,False,0.0,0.0,-99999.99,1,,,
1620,36,4250,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Shopping Mall,True,False,0.0,0.0,-99999.99,1,,,
1621,36,4260,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Big Box Retail,True,False,0.0,0.0,-99999.99,1,,,
1622,36,4290,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Misc. Retail,True,False,0.0,0.0,-99999.99,1,,,
1623,36,4300,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Services,True,False,0.0,0.0,-99999.99,1,,,
1624,36,4310,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Financial Services,True,False,0.0,0.0,-99999.99,1,,,
1625,36,4320,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Auto Sales / Parts / Repair,True,False,0.0,0.0,-99999.99,1,,,
1626,36,4400,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Storage,True,False,0.0,0.0,-99999.99,1,,,
1627,36,4900,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Misc. Commercial,True,False,0.0,0.0,-99999.99,1,,,
1628,36,5100,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Light Industrial / Warehousing,True,False,0.0,0.0,-99999.99,1,,,
1629,36,5200,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Heavy Industrial,False,False,-99999.99,-99999.99,-99999.99,0,,,
1630,36,6110,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Preschool / Kindergarden,True,False,0.0,0.0,-99999.99,1,,,
1631,36,6120,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Elementary School,True,False,0.0,0.0,-99999.99,1,,,
1632,36,6130,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Middle School,True,False,0.0,0.0,-99999.99,1,,,
1633,36,6140,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,K-8 School,True,False,0.0,0.0,-99999.99,1,,,
1634,36,6150,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,K-12 School,True,False,0.0,0.0,-99999.99,1,,,
1635,36,6160,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,High School,True,False,0.0,0.0,-99999.99,1,,,
1636,36,6170,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,College / University,True,False,0.0,0.0,-99999.99,1,,,
1637,36,6210,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Medical Lab,True,False,0.0,0.0,-99999.99,1,,,
1638,36,6220,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Clinic,True,False,0.0,0.0,-99999.99,1,,,
1639,36,6230,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Hospital,True,True,6826.4,18025.06,-99999.99,1,Conditional Use Permit,,
1640,36,6300,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Parking Structure,True,False,0.0,0.0,-99999.99,1,,,
1641,36,6400,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,TCU,True,True,6826.4,18025.06,-99999.99,1,Conditional Use Permit,,
1642,36,6500,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Cultural / Civic / Recreation,True,True,6826.4,18025.06,-99999.99,1,Conditional Use Permit,,
1643,36,6600,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Government,True,False,0.0,0.0,-99999.99,1,,,
1644,36,7100,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,College Dormitory,True,False,0.0,0.0,-99999.99,1,,,
1645,36,7200,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Nursing Home,True,False,0.0,0.0,-99999.99,1,,,
1646,36,7300,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Military Housing,True,False,0.0,0.0,-99999.99,1,,,
1647,36,7900,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Misc. Group Quarters,True,True,6826.4,18025.06,-99999.99,1,Conditional Use Permit,,
1648,36,8000,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Agriculture / Timber / Mining,True,False,0.0,0.0,-99999.99,1,,,
1649,36,9000,EUG -- JEFFERSON WESTSIDE SPECIAL AREA -- S-JW,Other,True,False,0.0,0.0,-99999.99,1,,,
1650,37,1110,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Single-family Detached,False,False,-99999.99,-99999.99,-99999.99,0,,,
1651,37,1121,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Townhome or Rowhouse,True,False,0.0,0.0,-99999.99,1,,,
1652,37,1122,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Duplex,False,False,-99999.99,-99999.99,-99999.99,0,,,
1653,37,1130,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Mobile Homes,False,False,-99999.99,-99999.99,-99999.99,0,,,
1654,37,1210,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Multifamily - Small Building,True,False,0.0,0.0,-99999.99,1,,,
1655,37,1220,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Multifamily - Large Building,True,False,0.0,0.0,-99999.99,1,,,
1656,37,2111,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Mixed Use - Retail + Residential - Small Building,True,False,0.0,0.0,-99999.99,1,,5000.0,
1657,37,2112,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Mixed Use - Retail + Residential - Large Building,True,False,0.0,0.0,-99999.99,1,,5000.0,
1658,37,2121,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Mixed Use - Office + Residential - Small Building,True,False,0.0,0.0,-99999.99,1,,5000.0,
1659,37,2122,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Mixed Use - Office + Residential - Large Building,True,False,0.0,0.0,-99999.99,1,,5000.0,
1660,37,2131,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Mixed Use - Services + Residential - Small Building,True,False,0.0,0.0,-99999.99,1,,5000.0,
1661,37,2132,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Mixed Use - Services + Residential - Large Building,True,False,0.0,0.0,-99999.99,1,,5000.0,
1662,37,2140,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Mixed Use - Non-Residential,True,False,0.0,0.0,-99999.99,1,,5000.0,
1663,37,3100,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Hotel,False,False,-99999.99,-99999.99,-99999.99,0,,,
1664,37,3200,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Resort,False,False,-99999.99,-99999.99,-99999.99,0,,,
1665,37,4100,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Office,True,False,0.0,0.0,-99999.99,1,,5000.0,
1666,37,4210,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Grocery Store,True,False,0.0,0.0,-99999.99,1,,5000.0,
1667,37,4220,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Eating and Drinking,True,False,0.0,0.0,-99999.99,1,,5000.0,
1668,37,4230,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Neighborhood Retail,True,False,0.0,0.0,-99999.99,1,,5000.0,
1669,37,4240,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Strip Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
1670,37,4250,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
1671,37,4260,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Big Box Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
1672,37,4290,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Misc. Retail,True,False,0.0,0.0,-99999.99,1,,5000.0,
1673,37,4300,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Services,True,False,0.0,0.0,-99999.99,1,,5000.0,
1674,37,4310,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Financial Services,True,False,0.0,0.0,-99999.99,1,,5000.0,
1675,37,4320,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Auto Sales / Parts / Repair,False,False,-99999.99,-99999.99,-99999.99,0,,,
1676,37,4400,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Storage,False,False,-99999.99,-99999.99,-99999.99,0,,,
1677,37,4900,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Misc. Commercial,True,False,0.0,0.0,-99999.99,1,,5000.0,
1678,37,5100,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Light Industrial / Warehousing,False,False,-99999.99,-99999.99,-99999.99,0,,,
1679,37,5200,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Heavy Industrial,False,False,-99999.99,-99999.99,-99999.99,0,,,
1680,37,6110,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Preschool / Kindergarden,True,True,6826.4,18025.06,-99999.99,1,Conditional Use Permit,,
1681,37,6120,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Elementary School,False,False,-99999.99,-99999.99,-99999.99,0,,,
1682,37,6130,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Middle School,False,False,-99999.99,-99999.99,-99999.99,0,,,
1683,37,6140,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,K-8 School,False,False,-99999.99,-99999.99,-99999.99,0,,,
1684,37,6150,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,K-12 School,False,False,-99999.99,-99999.99,-99999.99,0,,,
1685,37,6160,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,High School,False,False,-99999.99,-99999.99,-99999.99,0,,,
1686,37,6170,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,College / University,False,False,-99999.99,-99999.99,-99999.99,0,,,
1687,37,6210,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Medical Lab,False,False,-99999.99,-99999.99,-99999.99,0,,,
1688,37,6220,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Clinic,False,False,-99999.99,-99999.99,-99999.99,0,,,
1689,37,6230,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Hospital,False,False,-99999.99,-99999.99,-99999.99,0,,,
1690,37,6300,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Parking Structure,True,True,6826.4,18025.06,-99999.99,1,Conditional Use Permit,,
1691,37,6400,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,TCU,True,False,0.0,0.0,-99999.99,1,,5000.0,
1692,37,6500,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Cultural / Civic / Recreation,True,False,0.0,0.0,-99999.99,1,,5000.0,
1693,37,6600,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Government,True,False,0.0,0.0,-99999.99,1,,5000.0,
1694,37,7100,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,College Dormitory,False,False,-99999.99,-99999.99,-99999.99,0,,,
1695,37,7200,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Nursing Home,False,False,-99999.99,-99999.99,-99999.99,0,,,
1696,37,7300,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Military Housing,False,False,-99999.99,-99999.99,-99999.99,0,,,
1697,37,7900,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Misc. Group Quarters,False,False,-99999.99,-99999.99,-99999.99,0,,,
1698,37,8000,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Agriculture / Timber / Mining,True,False,0.0,0.0,-99999.99,1,,5000.0,
1699,37,9000,EUG -- ROYAL NODE SPECIAL AREA/COMMERCIAL MIXED USE -- S-RN/CMU,Other,True,False,0.0,0.0,-99999.99,1,,5000.0,
1700,38,1110,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Single-family Detached,True,False,0.0,0.0,-99999.99,1,,,
1701,38,1121,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Townhome or Rowhouse,True,False,0.0,0.0,-99999.99,1,,,
1702,38,1122,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Duplex,False,False,-99999.99,-99999.99,-99999.99,0,,,
1703,38,1130,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Mobile Homes,False,False,-99999.99,-99999.99,-99999.99,0,,,
1704,38,1210,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Multifamily - Small Building,True,False,0.0,0.0,-99999.99,1,,,
1705,38,1220,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Multifamily - Large Building,True,False,0.0,0.0,-99999.99,1,,,
1706,38,2111,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Mixed Use - Retail + Residential - Small Building,True,False,0.0,0.0,-99999.99,1,,3000.0,
1707,38,2112,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Mixed Use - Retail + Residential - Large Building,True,False,0.0,0.0,-99999.99,1,,3000.0,
1708,38,2121,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Mixed Use - Office + Residential - Small Building,True,False,0.0,0.0,-99999.99,1,,3000.0,
1709,38,2122,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Mixed Use - Office + Residential - Large Building,True,False,0.0,0.0,-99999.99,1,,3000.0,
1710,38,2131,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Mixed Use - Services + Residential - Small Building,True,False,0.0,0.0,-99999.99,1,,3000.0,
1711,38,2132,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Mixed Use - Services + Residential - Large Building,True,False,0.0,0.0,-99999.99,1,,3000.0,
1712,38,2140,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Mixed Use - Non-Residential,True,False,0.0,0.0,-99999.99,1,,3000.0,
1713,38,3100,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Hotel,False,False,-99999.99,-99999.99,-99999.99,0,,,
1714,38,3200,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Resort,False,False,-99999.99,-99999.99,-99999.99,0,,,
1715,38,4100,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Office,True,False,0.0,0.0,-99999.99,1,,3000.0,
1716,38,4210,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Grocery Store,True,False,0.0,0.0,-99999.99,1,,3000.0,
1717,38,4220,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Eating and Drinking,True,False,0.0,0.0,-99999.99,1,,3000.0,
1718,38,4230,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Neighborhood Retail,True,False,0.0,0.0,-99999.99,1,,3000.0,
1719,38,4240,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Strip Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
1720,38,4250,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
1721,38,4260,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Big Box Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
1722,38,4290,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Misc. Retail,True,False,0.0,0.0,-99999.99,1,,3000.0,
1723,38,4300,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Services,True,False,0.0,0.0,-99999.99,1,,3000.0,
1724,38,4310,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Financial Services,True,False,0.0,0.0,-99999.99,1,,3000.0,
1725,38,4320,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Auto Sales / Parts / Repair,False,False,-99999.99,-99999.99,-99999.99,0,,,
1726,38,4400,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Storage,False,False,-99999.99,-99999.99,-99999.99,0,,,
1727,38,4900,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Misc. Commercial,True,False,0.0,0.0,-99999.99,1,,3000.0,
1728,38,5100,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Light Industrial / Warehousing,False,False,-99999.99,-99999.99,-99999.99,0,,,
1729,38,5200,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Heavy Industrial,False,False,-99999.99,-99999.99,-99999.99,0,,,
1730,38,6110,EUG -- ROYAL NODE SPECIAL AREA/RESIDENTIAL MIXED USE -- S-RN/RMU,Preschool / Kindergarden,True,True,6826.4,18025.06,-99999.99,1,Conditional Use Permit,,
